course_title,instructor,duration_minutes,views,likes,comments,views_per_day,engagement_rate,platform,course_url,success_label
Class 51 | Mutiple and Multilevel Inheritance | Python Full Course in Bangla | Ostad App,Ostad,14.81666667,3,0,0,3,0,YouTube,https://www.youtube.com/watch?v=7V5QyQjcHBs,0
Class 39 | পাইথনে OOP কী এবং কেন শিখবেন? Python Full Course in Bangla | Ostad App,Ostad,10.8,0,0,0,0,0,YouTube,https://www.youtube.com/watch?v=wBRjVXaOobQ,0
Class 18 | Python For Loop & List Comprehension | Python Full Course in Bangla | Ostad App,Ostad,8.266666667,3,0,0,3,0,YouTube,https://www.youtube.com/watch?v=RIcUwSb5BBQ,0
Class 41 | Different Types of Constructor in Python | Python Full Course in Bangla | Ostad App,Ostad,8.283333333,3,0,0,3,0,YouTube,https://www.youtube.com/watch?v=fVrDEFhSO6U,0
Class 34 | পাইথনে ফাইল ম্যানেজমেন্ট এর সেরা কিছু ফাংশন | Python Full Course in Bangla | Ostad App,Ostad,6.283333333,2,0,0,2,0,YouTube,https://www.youtube.com/watch?v=emPvWMJYe-w,0
Chapter 14 - Python Full Course | Advanced Concepts Explained in Simple Way #punejobs #punestudents,Technobrilliant Learning Solutions,17.1,8,0,0,2.666666667,0,YouTube,https://www.youtube.com/watch?v=rF2Y3uC9pVg,0
Class 42 | How to define Methods inside a Class? Python Full Course in Bangla | Ostad App,Ostad,3.3,3,0,0,3,0,YouTube,https://www.youtube.com/watch?v=6mD_dxznbdY,0
Class 36 | Try Except Block in Python | Python Full Course in Bangla | Ostad App,Ostad,7.766666667,4,0,0,4,0,YouTube,https://www.youtube.com/watch?v=thpKV8adsFU,0
Class 46 | Getter and Setter method | Python Full Course in Bangla | Ostad App,Ostad,8.866666667,0,0,0,0,0,YouTube,https://www.youtube.com/watch?v=cb5m6ED5RiY,0
Class 38 | How to create Custom Exceptions in Python? Python Full Course in Bangla | Ostad App,Ostad,3.333333333,2,0,0,2,0,YouTube,https://www.youtube.com/watch?v=uHJNBIUdXzI,0
"""Functions in Python – Full Guide for Class 12 | CBSE""",Ritu Gupta ,18.85,101,21,4,12.625,0.247524752,YouTube,https://www.youtube.com/watch?v=NAgb9pHak7M,0
Session 71 : Access Values From Dictionary in Python | Python Full Course For Beginners,DevTestOpsAcademy,11.5,5,0,0,2.5,0,YouTube,https://www.youtube.com/watch?v=KhJax84Bi64,0
Developer vs Manager #coding #programming #python #javascript,Aziz Syntax,0.183333333,626878,1489,13,56988.90909,0.002396,YouTube,https://www.youtube.com/watch?v=g84h1ncJmzU,1
Python language syllabus| python Full syllabus| Python Full course in Hindi ,CS Coding Classes ,11.45,202,17,5,1.87037037,0.108910891,YouTube,https://www.youtube.com/watch?v=9zKS8lR8yMU,0
ReactJS Full Course | ReactJS - Learn Everything | Sheryians Coding School,Sheryians Coding School,675.9,602586,17153,4779,6695.4,0.036396465,YouTube,https://www.youtube.com/watch?v=3LRZRSIh_KE,1
Full stack Python Full Course in Tamil | Beginner Friendly | Python Tamil,Learn with Sherin,7.866666667,25,7,0,25,0.28,YouTube,https://www.youtube.com/watch?v=_zlwNSbKdF4,0
Python Full Course | Day 13 | Functions with Parameters & Default Values 🚀,Code With Nehal,18.93333333,710,8,7,236.6666667,0.021126761,YouTube,https://www.youtube.com/watch?v=_Cy0_vYZxPU,0
Class 57 | Builder Design Pattern | Python Full Course in Bangla | Ostad App,Ostad,9.366666667,25,0,0,25,0,YouTube,https://www.youtube.com/watch?v=4IVBQO1_HXc,0
"Python Full Course Day 6 |Strings Full Guide : Methods, Indexing & Slicing | Ultimate Python Course",TechGURU Python FullStack School,116.8,3,1,0,3,0.333333333,YouTube,https://www.youtube.com/watch?v=3w-J9Ouv-EE,0
Class 4 | পাইথন স্ট্রিং (String) বেসিক শিখুন এক ক্লাসে | Python Full Course in Bangla | Ostad App,Ostad,9.3,30,0,0,1.666666667,0,YouTube,https://www.youtube.com/watch?v=Gb_dJ61BJtE,0
Data Analytics FULL Course for Beginners to Pro in 29 HOURS - 2025 Edition,WsCube Tech,1753.783333,8064962,219900,6227,11017.70765,0.028038198,YouTube,https://www.youtube.com/watch?v=VaSjiJMrq24,1
Python Full Course in Hindi | Chapter 5 | Advanced Level  Project | Interview Ready with Certificate,Sahil Shah,39.61666667,53,5,7,17.66666667,0.226415094,YouTube,https://www.youtube.com/watch?v=6xZH777Zzpg,0
Class 33 | How to Write in a File using Python? Python Full Course in Bangla | Ostad App,Ostad,6.8,1,0,0,1,0,YouTube,https://www.youtube.com/watch?v=gwuKggSKWJ0,0
Full Stack Python Course 2025 | Quality Thought | Python Full Course for Beginners | iDream,iDream Campus,1.783333333,1211,16,0,10.90990991,0.013212221,YouTube,https://www.youtube.com/watch?v=JRR-qYLiMBo,0
IT Tools M1-R5.1 महा मैराथन JAN 2026 🔥 | Top 500+ MCQs | O Level Exam 2026 | GyanXp,GyanXp,239.3166667,60758,1821,172,10126.33333,0.032802265,YouTube,https://www.youtube.com/watch?v=SmpCMAcUZj0,0
Python Full Course for Class 9-10 | Part-1 | Rakib Tech Zone 💻🐍,Rakib Tech Zone,1.85,1,1,0,0.5,1,YouTube,https://www.youtube.com/watch?v=I1QoZW-PuoM,0
Python Syntax & Indentation Explained in 15 minutes | Python Full Course | Gate,TechAlgo,15.3,41,10,2,20.5,0.292682927,YouTube,https://www.youtube.com/watch?v=4CZ0UBbKnEg,0
"Python Full Course for Beginners | Data Science, AI & Machine Learning Roadmap",CognitiaX AI,0.083333333,2158,59,1,719.3333333,0.027803522,YouTube,https://www.youtube.com/watch?v=eeRG0t6d0AY,0
Class 10 | পাইথনের ম্যাথ ফাংশন শিখুন এক ভিডিওতে | Python Full Course in Bangla | Ostad App,Ostad,7.45,12,0,0,0.75,0,YouTube,https://www.youtube.com/watch?v=veyd0Gooo40,0
Python Class by Power Star Pawan Kalyan,Durga Software Solutions,0.366666667,9362,129,8,9362,0.014633625,YouTube,https://www.youtube.com/watch?v=ddiSnW1AVoI,0
python full course | best way to learn python (2025)| string methods in python,Codeynex,0.45,178,3,0,3.787234043,0.016853933,YouTube,https://www.youtube.com/watch?v=QbpbYiA9zxY,0
#P13 | if else statement | Python full course for beginners in Kannada,M Square Tutorials,7.766666667,28,5,1,9.333333333,0.214285714,YouTube,https://www.youtube.com/watch?v=77NTXVA1sBw,0
Class 16 | পাইথনে For Loop শিখুন সহজেই | Python Full Course in Bangla | Ostad App,Ostad,8.616666667,49,0,0,3.0625,0,YouTube,https://www.youtube.com/watch?v=tTzm6wfRLzc,0
Class 5 | পাইথন স্ট্রিং ইনডেক্সিং শিখুন সহজে | Python Full Course in Bangla | Ostad App,Ostad,9.9,37,0,0,2.055555556,0,YouTube,https://www.youtube.com/watch?v=A0AWkcwsydA,0
Start Python from ZERO today 🚀Day-01 of Python Full Course #codingforbeginners,CodeFromZero,0.433333333,105,5,1,7,0.057142857,YouTube,https://www.youtube.com/watch?v=45M0qZf451E,0
Django Full Course 2026 in Hindi | Beginner to Advanced | Projects + Interview Preparation,Mohit Decodes,959.0833333,3177,182,47,635.4,0.072080579,YouTube,https://www.youtube.com/watch?v=iflSRpcyzdI,0
SQL Full Course | Beginners to Advanced | Job Ready Course by Sagar Chouksey,Coding With Sagar,179.7333333,162762,4956,692,621.2290076,0.034700974,YouTube,https://www.youtube.com/watch?v=5EZ-qcqAHug,1
Ch 6 Getting Started with Python | Class 11 Computer Science  | Full Explanation | CBSE,S4SUREN,21.4,43,3,1,8.6,0.093023256,YouTube,https://www.youtube.com/watch?v=ZRSSNpstY-c,0
Machine Learning FULL Course with Practical (10 HOURS) | Learn Free ML in 2025 | Part-1,WsCube Tech,616.7833333,1696740,45225,1701,2680.473934,0.027656565,YouTube,https://www.youtube.com/watch?v=LvC68w9JS4Y,1
02 InEquality Operator in Python | != Operator Explained | Python Full Course in Tamil,theparthee | Analytics & App Development,1.533333333,1,0,0,1,0,YouTube,https://www.youtube.com/watch?v=8a8uB_8g2iY,0
Python Full Stack for Beginners (Full Course) | Programming Tutorial in Kannada | MicroDegree,MicroDegree ಕನ್ನಡ,667.05,10784,416,42,23.44347826,0.042470326,YouTube,https://www.youtube.com/watch?v=nYU_ZBITFpo,0
Data Analytics Full Course 2025 | Data Analyst Full Course 2025 | Data Analyst Course in Hindi 2025,Top VarSity,847.6,158954,5905,237,524.6006601,0.03864011,YouTube,https://www.youtube.com/watch?v=wrchVUd0E4g,1
Windows 11  🪟 on Android Tablet 💥#windows #computer #msword #coding #programming #python #html #css,Develop Code Journey,0.416666667,1642,12,4,821,0.009744214,YouTube,https://www.youtube.com/watch?v=RQpQOU3IGWs,0
How to make Mathematical Infinity Vortex | Python Turtle Art | Python Full Course 2025 #python,PythonMarg | Creative Python Projects,0.35,511,2,4,511,0.011741683,YouTube,https://www.youtube.com/watch?v=MN6b4jCtkK4,0
python full course | @YRTechnical,YR Technical,0.283333333,36,0,0,18,0,YouTube,https://www.youtube.com/watch?v=Fq0zF1_YfrY,0
Data Science FULL Course for Beginners in 27 HOURS - 2025 Edition,WsCube Tech,1668.75,1414084,40238,1065,2455.006944,0.029208307,YouTube,https://www.youtube.com/watch?v=gDZ6czwuQ18,1
'self' parameter in #Python,Learn with Aji,0.583333333,693,29,0,1.533185841,0.041847042,YouTube,https://www.youtube.com/watch?v=U7EUdyvi7MQ,0
"Me After Printing ""Hello World"" in Python #python #coding #programming #codinglife #htmltutorial #js",Develop Code Journey,0.233333333,6457,119,2,1614.25,0.018739353,YouTube,https://www.youtube.com/watch?v=EJErA--DKg8,0
Solve this python quiz and comment your answer!! #python #pythondev #programming #pythonprogramming,CodeGuru,0.283333333,958,8,3,319.3333333,0.011482255,YouTube,https://www.youtube.com/watch?v=ikojOu7Z2us,0
How to build AI using python || python for beginners ||#shorts #viral #trending #python 🚀,Code With Milk,0.533333333,12,0,0,3,0,YouTube,https://www.youtube.com/watch?v=D5N344VoTxQ,0
Python Programming Tip Clear Data from Set Fast #python #ai,Intelligence Logic,0.266666667,957,10,0,478.5,0.010449321,YouTube,https://www.youtube.com/watch?v=2P2QskepOWw,0
python program 💀 || Programming Memes #programming #memes #coding,MizaCode,0.066666667,13480,141,21,13480,0.012017804,YouTube,https://www.youtube.com/watch?v=gL5boiIS434,0
Programming for beginners🔥🔥 #python#coding#viral#pygame,FixTheCode,0.733333333,203,0,3,50.75,0.014778325,YouTube,https://www.youtube.com/watch?v=C1NKJPkaNwU,0
99% Learners Get This Wrong😵‍💫 | Class vs instance attribute #pythoninterview #learnpython #shorts,PyInterview Sprint,0.183333333,34,1,1,11.33333333,0.058823529,YouTube,https://www.youtube.com/watch?v=zrW2IPDcg0I,0
Track Location ❤️✅ #pythonanddjangofullstackwebdeveloper #codingbat #coding #happybirthday,Unarrow_Programming_Hub,0.216666667,1111,31,3,555.5,0.03060306,YouTube,https://www.youtube.com/watch?v=GwAABIasZVg,0
Why Variable | Python #python #reels #coding,Code with Farabi,0.383333333,40,0,0,40,0,YouTube,https://www.youtube.com/watch?v=XiaymdbggMU,0
Best Design Using Python Code 😎 #shorts #viral #ytshorts 👍🏼,CodeNova,0.433333333,476,0,1,476,0.00210084,YouTube,https://www.youtube.com/watch?v=fRFxDIu0yWY,0
"🔞Not for below 18🔞,🐢 Python simple turtle programming for beginners",PYTHON CODING WITH ME,0.483333333,1995,0,6,665,0.003007519,YouTube,https://www.youtube.com/watch?v=TNTXOIdv7b0,0
Happy new Year with Python,Easy Structure,0.616666667,30,0,0,15,0,YouTube,https://www.youtube.com/watch?v=WzDUmsJdyjU,0
☠️😱Python code with indentation error☠️ #python #shorts #viralvideo #coding,ByteByByte,0.116666667,15,1,0,15,0.066666667,YouTube,https://www.youtube.com/watch?v=3cL0ydUG0rg,0
Factory Function Pattern in JavaScript | 30 Seconds,Leela Web Dev,0.733333333,751,10,0,751,0.013315579,YouTube,https://www.youtube.com/watch?v=xFUE_dnfO1M,0
Learning Python the right way 💻🐍|This is real Data Science training| #pythontraining #python #shots,AdlerTech Innovations,1.033333333,91,2,0,4.789473684,0.021978022,YouTube,https://www.youtube.com/watch?v=z2SHfWWlzDI,0
New Best Pattern using Python Code 😎 #shorts #viral #ytshorts 💯,CodeNova,0.433333333,988,0,2,247,0.002024291,YouTube,https://www.youtube.com/watch?v=H-XXtMrUNWs,0
This Unknown TypeScript Feature is a Must Have for Large Projects,Web Dev Simplified,2.8,66829,2045,69,9547,0.031632974,YouTube,https://www.youtube.com/watch?v=wEet5Gkn1Qg,0
🤯Think before you run this python code | String Interning⚡️#pythoninterview #learnpython #shorts,PyInterview Sprint,0.233333333,168,3,5,28,0.047619048,YouTube,https://www.youtube.com/watch?v=8t_xCjCcdeY,0
"html full course, css full course, html css full course #coding #python #javascript #webdesign",Online Tutorial ,0.233333333,1378,63,2,344.5,0.047169811,YouTube,https://www.youtube.com/watch?v=vDdG5RcdqrE,0
"Data Science Complete Course | Python, Analytics, ML | Telegram | Hindi",Digital skill free course ,0.75,1,0,0,0.5,0,YouTube,https://www.youtube.com/watch?v=viDITmbkjyg,0
Static Factory Method vs Simple Factory | JavaScript,Leela Web Dev,0.783333333,1213,11,0,1213,0.009068425,YouTube,https://www.youtube.com/watch?v=vyT2Nl999Y0,0
69 : Features of Tuple in Python Explained in 30 Seconds! 🐍🔥 | #shorts #programminglanguage #coding,DevTestOpsAcademy,0.833333333,613,14,0,153.25,0.022838499,YouTube,https://www.youtube.com/watch?v=4FXvdj12iX0,0
Python programming #pythonprogramming #pythonforbeginners #pythontutorial #python #computerscience,Meenakshi Randev ,0.216666667,131,9,0,131,0.06870229,YouTube,https://www.youtube.com/watch?v=XennFQ5llfE,0
Python Variables Explained | Python Tutorial for Beginners#shorts #youtubeshorts,smart coding,0.5,2,0,0,0.666666667,0,YouTube,https://www.youtube.com/watch?v=-80Rg8aQT3A,0
Python Interview Question 🔥 Inheritance in Python | SSLABS,sslabs institute,0.233333333,160,1,0,160,0.00625,YouTube,https://www.youtube.com/watch?v=Eosv_brjGsE,0
💥This one-liner ends interviews😳 | Tuple immutability #pythoninterview #learnpython #pythonshorts,PyInterview Sprint,0.233333333,87,5,1,17.4,0.068965517,YouTube,https://www.youtube.com/watch?v=B_OBeXkSsWw,0
Programmers never shut down 🥶 #programming #memes #coding #ai,MizaCode,0.066666667,33493,181,11,16746.5,0.005732541,YouTube,https://www.youtube.com/watch?v=1XIIlqGZIkg,0
❌️Stop scrolling - 90% fail this Py. Q.😵‍💫| Argument Unpacking #pythoninterview #learnpython #shorts,PyInterview Sprint,0.183333333,27,2,1,9,0.111111111,YouTube,https://www.youtube.com/watch?v=Omnx-FTp7VQ,0
Data Science & AI Full Course - Learn Data Science in 12 Hour | Data Science For Beginners | Edureka,edureka!,710.9333333,29834,763,1,307.5670103,0.025608366,YouTube,https://www.youtube.com/watch?v=xPh5ihBWang,0
Data Science Full Course | Learn Data Science in 3 Hours | Data Science for Beginners | Edureka,edureka!,173.0833333,366010,6086,54,147.0510245,0.016775498,YouTube,https://www.youtube.com/watch?v=aGu0fbkHhek,1
Learn Data Science Tutorial - Full Course for Beginners,freeCodeCamp.org,352.15,4298232,88274,1416,1779.806211,0.020866719,YouTube,https://www.youtube.com/watch?v=ua-CiDNNj30,1
Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,edureka!,623.95,4571277,90794,755,1957.720343,0.020027008,YouTube,https://www.youtube.com/watch?v=-ETQ97mXXF0,1
R For Data Science Full Course | Data Science With R Full Course |Data Science Tutorial |Simplilearn,Simplilearn,384.9166667,120887,2223,100,65.41504329,0.019216293,YouTube,https://www.youtube.com/watch?v=iROHLA_TXQM,0
The Complete Data Science Roadmap,Programming with Mosh,6.216666667,649374,19073,435,1236.902857,0.03004124,YouTube,https://www.youtube.com/watch?v=9R3X0JoCLyU,1
What is Data Science? | Free Data Science Course | Data Science for Beginners | codebasics,codebasics,6.783333333,678510,8933,417,305.360036,0.013780195,YouTube,https://www.youtube.com/watch?v=JL_grPUnXzY,1
🔥 Data Science Full Course 2026 | Data Science | Data Science For Beginners | Simplilearn,Simplilearn,692.85,46490,1089,10,42.37921604,0.023639492,YouTube,https://www.youtube.com/watch?v=6USOEP1d9HA,0
Learn Python for Data Science – Full Course for Beginners,freeCodeCamp.org,1023.55,540447,13923,443,2412.709821,0.0265817,YouTube,https://www.youtube.com/watch?v=CMEWVn1uZpQ,1
What is Data Science?,IBM Technology,7.85,936576,19265,343,717.6827586,0.020935834,YouTube,https://www.youtube.com/watch?v=RBSUwFGa6Fk,1
Data Science Course - Learn Data Science in 13 hours - Full Course for Beginners - Intellipaat,Intellipaat,802.8166667,312872,7657,319,139.7998213,0.025492853,YouTube,https://www.youtube.com/watch?v=9l0DAYyJJhI,1
Python for Data Science Full Course | Data Science Tutorials for Beginners in 2022 | Great Learning,Great Learning,612.1333333,1295573,29469,846,732.7901584,0.023398913,YouTube,https://www.youtube.com/watch?v=JDcZBzb46ts,1
Python For Data Science Full Course | Data Science With Python Full Course In 12 Hours | Simplilearn,Simplilearn,692.35,63972,1897,19,36.786659,0.029950603,YouTube,https://www.youtube.com/watch?v=nHAPcZRg9VM,0
🔥Data Science Full Course 2026 | Data Science | Data Science For Beginners | Simplilearn,Simplilearn,708.7,390765,6424,53,268.5670103,0.016575179,YouTube,https://www.youtube.com/watch?v=xvEKQefqQ7A,1
Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,edureka!,709.0166667,19527,527,3,110.9488636,0.027141906,YouTube,https://www.youtube.com/watch?v=RCbz5SoEIG0,0
Data Science Full Course (2025) | Data Science Course FREE  | Intellipaat,Intellipaat,663.7,28237,848,14,397.7042254,0.030527322,YouTube,https://www.youtube.com/watch?v=KZgd2UiapE0,0
Data Science Full Course 2026 | Data Science Tutorial | Data Science Training Course | Simplilearn,Simplilearn,616.6666667,3596,139,12,38.25531915,0.041991101,YouTube,https://www.youtube.com/watch?v=yoy-2kwzKd0,0
Data Science Full Course for Beginners | Data Science Tutorial | Big Data | Machine Learning @SCALER,SCALER,502.1,18515,480,12,17.68385864,0.026573049,YouTube,https://www.youtube.com/watch?v=IkruZmHIPUM,0
Python For Data Science Full Course - 9 Hours | Data Science With Python | Python Training | Edureka,edureka!,562.9333333,465720,10486,82,219.1623529,0.022691746,YouTube,https://www.youtube.com/watch?v=-6RqxhNO2yY,1
